id,user,tweet,date,query,polarity
1579424022827536385,EncoreCaptain,@Issou_771 personne n'a jamais dit ça mdr on savait tous qu'avec Bosz ça changerais pas maintenant faut voir avec Laurent Blanc mais si l'équipe réussi sous ses ordres ça te permettra de te rendre compte a quel point nôtre effectif atomise celui de Lens ou Marseille,2022-10-10 10:50:05+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579419605663363075,johan_Rcl,"@Gabitbollaert Carrément , moi ça me faire rire ce genre de tifo , ça fait parti du chambrage bon enfant , que ce soit pour Lille ou Lens ou n’importe quelle équipe . Je préfère 100000 fois ça que de voir des affrontements entre des gens avec un QI de 2 ….",2022-10-10 10:32:32+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579403672823681027,rclensynadamas,"Toujours vivant, toujours debout, toujours la tête haute et le torse bombé. 
Toujours aussi fier de supporter cette merveilleuse équipe, 4ème du classement de L1 avec toujours 5pts d'avance sur son rival et un goal-average positif de 9 buts.

Toujours Racing Club de Lens.",2022-10-10 09:29:14+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579392330024759296,Milou21209126,"@treize013 C'est là qu'on va voir ce que vaut cette équipe : Paris Lyon Monaco Lens entre autres.. Sans compter les matchs de LDC
Quitte ou double",2022-10-10 08:44:09+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579388725536382976,TSangetor,"Le RC Lens échoue à 2 matches de l’équipe de 2005-2006, retour sur une belle série d’invincibilité https://t.co/9yDQwCXvaJ",2022-10-10 08:29:50+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579367556506607616,HIT9PROJECT,"🚨 Quand je vous dis qu'avec le bear market, même le niveau des scammeurs est en baisse📉

⏱2 minutes sur Google Lens pour voir que le CEO et le reste de l'équipe sont des randoms d'internet.

Merci @Crypt0celot🙏 https://t.co/xkYwJq7GE1",2022-10-10 07:05:43+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579358671876022272,lequipe,"Lucas Chevalier, une soirée de héros dans le derby face à Lens

Le gardien formé au club a été le héros du derby, stoppant un penalty puis réalisant un arrêt fantastique sur une frappe de Claude-Maurice. https://t.co/XgucFj82uQ https://t.co/R1rE4EgecS",2022-10-10 06:30:25+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579348068931362816,But_Lens,"🔴🔶 LOSC, Stade Rennais, OGC Nice, RC Strasbourg : l’équipe type de la 10e journée de L1 https://t.co/9lFXDA3x4h",2022-10-10 05:48:17+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579345768636649474,Sport24Team,"Ligue 1 : Létang a «aimé l'état d'esprit, le cœur et le don de soi de l'équipe» contre Lens https://t.co/QXWuyM6Eht",2022-10-10 05:39:08+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579343524620689409,RCLensAddict,Foot - L1 - Lille - Paulo Fonseca après la victoire de Lille dans le derby contre Lens : « Ils ont tous été les héros » #RCLENS #TeamLens  #SangEtOr | L'Equipe https://t.co/as9NDz9uME,2022-10-10 05:30:13+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579330283559858176,Honeg21,"@neycklyz Fier du maillot 
Fier du blason 
Fier de l'équipe 
Fier des supporters 
Dans la victoire comme dans la défaite
ALLEZ LENS ❤💛",2022-10-10 04:37:36+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579313303268233218,LOSC_addict,Foot - L1 - Lens - Franck Haise (Lens) après la défaite dans le derby contre Lille : « Il nous a manqué beaucoup de choses » #LOSC #Ligue1 | L'Equipe https://t.co/6eOQ9NK6J3,2022-10-10 03:30:08+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579304793222545409,Keogroth,"Génial Lens vient de perdre face à l'equipe de pédales lilloises de futsal 😑
Preuve encore une fois que les lilloises jouent que face à Lens.
#LOSCRCL https://t.co/qKzBh7XWtw",2022-10-10 02:56:19+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579290648209162240,LOSC_addict,Foot - L1 - Lille - Paulo Fonseca après la victoire de Lille dans le derby contre Lens : « Ils ont tous été les héros » #LOSC #Ligue1 | L'Equipe https://t.co/1SwqrrvXQs,2022-10-10 02:00:06+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579280632143675393,titrespresse,(L'https://t.co/I7xPEaBdMz): #Foot - #Ligue 1 : Fonseca « Ils ont tous été les héros » :  L'entraîneur de Lille Paulo Fonseca a salué la performance collective de son équipe après la victoire du LOSC contre Lens dimanche (1-0)... https://t.co/pp6k3lvw3t https://t.co/dRN0q9d0Fl,2022-10-10 01:20:18+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579260837319307264,titrespresse,(L'https://t.co/I7xPEakaKz): #Foot - #L1 - Lille - Paulo Fonseca après la victoire de Lille dans le derby contre Lens : « Ils ont tous été les héros » : L'entraîneur de Lille Paulo Fonseca a salué la performance collective de son équipe après.. https://t.co/q2TlRCRqkH https://t.co/68BUv0GlCY,2022-10-10 00:01:39+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579249322071191552,C_Da_Silva,"@pirflor @Statilosc Ça fait plusieurs matchs que c’est mieux. Là c’est un derby donc forcément c’est spécial. Mais depuis que l’équipe propose du jeu ça permet de vibrer davantage. Qui a dit que Gourvennec proposait un jeu à dormir debout l’année passée 😀 Sinon pour Lens, les tambours ça suffit…",2022-10-09 23:15:54+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579236160089763840,rijselfirm,"Le drapeau de Lench, la bâche des tigrous … juste humilié ! Lens équipe de kick And rush",2022-10-09 22:23:36+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579235501152022528,simprv2,"quand lens gagne c’est la meilleure équipe du monde mais quand ça perd aïe aïe aïe, les excuses de merde 😞😞",2022-10-09 22:20:58+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579234299769159680,CossonVictorien,"@Sam_SZN_ @lequipe C’est sur mais là pour le coup si l’équipe avait fait une belle une sur le sacre de Verstappen ça aurait quand même bien vendu je pense.

Après sinon il y avait peut être aussi le derby Lille - Lens en priorité par rapport à la nomination de Blanc…",2022-10-09 22:16:12+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579233004672909314,123_INFO_SPORT,"Foot - L1 - Lens - Franck Haise (Lens) après la défaite dans le derby contre Lille : « Il nous a manqué beaucoup de choses »
Source : L'Equipe  #123INFO
https://t.co/HgyYypdpY7",2022-10-09 22:11:03+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579231176061222912,_antoinelevrai,Derby du Nord mais bon comme c'est pas Lens qui a gagné c'est pas en une de l'Equipe https://t.co/CdZSH20C1s,2022-10-09 22:03:47+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579230753271197698,SuiveurLillois,"- Un Derby de gagné contre une équipe de Lens qui était jusqu’ici invaincue ;
- Un Stade en fusion avec une très très grosse ambiance (+ tifos) ;
- Lucas Chevalier qui sort des arrêts décisifs et impressionnants pour son premier Derby ;
… j’aime mon club putain ! #LOSCRCL https://t.co/RsXRcFBMC4",2022-10-09 22:02:06+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579227286154330112,jlcjerome,"Match dans l’ensemble assez fade, la deuxième mi-temps de Lens est vraiment triste j’ai pas reconnu l’équipe du début de saison, on doit les tuer en première, un nul aurait été plus judicieux et chevalier fait l’arrêt de sa vie sur la frappe de Maurice aussi mais c’est le foot 🤷🏻‍♂️",2022-10-09 21:48:20+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579225141367930880,lequipe,"Les notes de Lille-Lens : Chevalier et Djalo ont fermé la porte

Le jeune gardien du LOSC Lucas Chevalier a stoppé un penalty et a aussi bien été aidé par son défenseur central Tiago Djalo lors de la victoire lilloise contre Lens (1-0). https://t.co/SPeZKSImZM #LOSCRCL https://t.co/2zITIEKjYL",2022-10-09 21:39:48+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579223894976008193,jok32pierrot,"Encourager notre équipe de guerrier, on lâchera rien, ALLEZ LENS !!!🔴🟡 https://t.co/D8a4yolSq3",2022-10-09 21:34:51+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579220924481445888,Marine_Frid,Belle seconde période de Lille. Réussir à gêner Lens à la relance peu d’équipes ont réussi ce défi. Ils ont laissé peu d’espaces à Pereira et Sotoca entre les lignes. Même Fofana plutôt bon devait se démultiplier pour faire avancer son équipe !,2022-10-09 21:23:03+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579220623599226880,mistercertif,Belle seconde période de Lille. Réussir à gêner Lens à la relance peu d’équipes ont réussi ce défi. Ils ont laissé peu d’espaces à Pereira et Sotoca entre les lignes. Même Fofana plutôt bon devait se démultiplier pour faire avancer son équipe !,2022-10-09 21:21:51+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579220303934533632,NajimMedini,Belle seconde période de Lille. Réussir à gêner Lens à la relance peu d’équipes ont réussi ce défi. Ils ont laissé peu d’espaces à Pereira et Sotoca entre les lignes. Même Fofana plutôt bon devait se démultiplier pour faire avancer son équipe !,2022-10-09 21:20:35+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579217900430245890,123_INFO_SPORT,"Foot - L1 - Lille inflige à Lens sa première défaite de la saison
Source : L'Equipe  #123INFO
https://t.co/ORnxLnIw1F",2022-10-09 21:11:02+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579216974084984832,VentDuNord62,"@kara_lens @RCLarchives C'est la vérité d'un soir. Sotoca par exemple passe complément à coté de son match. Il n'a pas été bon aujourd'hui. Ca arrive ! Mais on n'oublie pas ce qu'il fait depuis 3 ans ! Ce qui m'embête le plus c'est qu'en 2ème, il n'y a plus d'équipe de Lens ! On s'est disloqué !",2022-10-09 21:07:21+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579215457894412288,BetRey_10,"Je vous avoue je voulais mettre Celta/x contre le barca ! 

Un dimanche soir, avec la Ldc mercredi face à une bonne équipe 👀

Une côte énorme ! Aucun regret &amp; merci à l’abonné pour le surbet de Lens 🥲❤️ https://t.co/ePQ8Oqw5PB",2022-10-09 21:01:20+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579213394518810625,s_dieffenbach,@TiiFF_R Je suis d’accord avec toi ! Malheureusement je n’ai pas retrouvé l’équipe de Lens,2022-10-09 20:53:08+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579213093665902593,remy62670,@MohamedTERParis @Hommel_bier Je dirais plus qu’on a eu affaire à un vrai derby criblé de faute ou Lille n’a pas montré plus que Lens. Ce match confirme la solidité défensif de Lens et l’absence de qualité offensif de cette équipe. Rien de nouveau ce soir.,2022-10-09 20:51:56+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579212858025717760,AlexDS78,"Battre ce Lens là. Qui restait sur 17 matchs sans défaite. Avec cette qualité de jeu là, en mettant autant en difficulté Lens. C’est fort. Bravo monsieur Fonseca. Il met enfin fin à sa longue série, il arrive enfin à battre une grosse équipe de son championnat. https://t.co/k66x6rwAfh",2022-10-09 20:51:00+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579212440713441280,_BeFootball,"Le PSG reste la seule équipe encore invaincue en Ligue cette saison ❤️💙

Avec les mauvais résultats de l'OM et Lens ce week-end, le club parisien respire un peu au classement. https://t.co/s88AjXQiy5",2022-10-09 20:49:20+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579212401177944064,AntD_1,"La saison dernière n’était qu’une anomalie. Une équipe pas remise de son titre de l’année d’avant, coachée par kouign-amann Raymond Domenech. Lens a avait profité, tant mieux pour eux, mais l’église est remise au centre du village. Le LOSC est et sera toujours au dessus 
#LOSCRCL",2022-10-09 20:49:11+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579211936453251073,AureLens7,"Tellement heureux de compter Brice Samba dans notre équipe. Magnifique gardien. J'en ai vu passer à Lens, celui-là est exceptionnel. #rclens",2022-10-09 20:47:20+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579211898087608320,Mbappinho15,"On dit que la foudre ne peut jamais frapper deux fois. En Ligue 1, c'est arrivé. Après Marseille hier, c'est Lens qui perd son invincibilité battu à Lille (1-0). L'équipe qui rigole évidemment c'est Paris  toujours invaincu... mais pour combien de temps encore ? #LOSCRCL",2022-10-09 20:47:11+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579211870866579456,SANGORCORONS,Pourquoi n’a t-on pas joué contre cette faible équipe très largement à la portée de Lens et de beaucoup d’autres ? #LOSCRCL,2022-10-09 20:47:05+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579211831390138368,LensLens8,"Vous savez quoi ?

J'ai même pas la rage d'avoir perdu, j'ai la rage d'avoir vu une équipe sans aucune envie en 2nd période.",2022-10-09 20:46:55+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579211667032145921,C_Moiwwsh,@RCLens @Ligue1UberEats @losclive C’est sa l’équipe de Lens ? Tout l’équipe se branle 🤣,2022-10-09 20:46:16+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579211374281924608,gaetanmarqui,"C'est pas lens ce soir. Ou es notre équipe  de combattants...

Dommage .
On a pas mis les ingrédients pour gagner",2022-10-09 20:45:06+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579211349254897665,lequipe,"Le LOSC s'est imposé 1-0 grâce à un penalty de Jonathan David contre Lens, qui a manqué un penalty et s'incline pour la première fois de la saison. https://t.co/L0JxjxpbdW #LOSCRCL https://t.co/GeVtruvx39",2022-10-09 20:45:00+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579211218853957634,MMalovry,Le Paris SG est la seule équipe invaincue en @Ligue1UberEats après la défaite de l’OM et du RC Lens ce week-end 👍 #PSG,2022-10-09 20:44:29+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579211214626119680,nerwuskurva,Lens joue pas mal pour une petite équipe de village #LOSCRCL,2022-10-09 20:44:28+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579210877529882625,B_MulubaSay,"Lens je savais ! Debut de match tu loupe un penalty, c’est comme si tu donnes un chargeur plein à l’équipe adverse. Voilà defaite",2022-10-09 20:43:08+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579210703302688769,lequipe,"Sur un but de Jonathan David sur penalty, Lille remporte 1-0 le derby face à Lens.

Le match : https://t.co/AxMKPxA1fL #LOSCRCL https://t.co/r780FvOX9o",2022-10-09 20:42:26+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579210663569739777,EmmanuelTrumer,"Lille est la première équipe à faire tomber Lens cette saison. Lille de Paulo Fonseca devait gagner, c’est fait. 

1-0 penalty de Jo David #LOSCRCL",2022-10-09 20:42:17+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579210505180581889,MunsterMax,"On tient peut-être la notre match référence. Pas le meilleur mais beaucoup d'intensité, de solidité derrière et de très belles choses devant. 
Le tout contre une belle équipe de Lens (il faut le dire aussi) contre qui on a réussi à imposer notre jeu en 2ème mt #LOSCRCL",2022-10-09 20:41:39+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579209549814595585,SansEpices,Lille c’est solide ce soir. Pas vu une équipe qui a autant dominé Lens depuis le début de saison,2022-10-09 20:37:51+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579206754608771072,FredLeLay,"Un mauvais derby, une mauvaise équipe de Lens #LOSCRCL",2022-10-09 20:26:45+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579206401943285760,lequipedusoir,"Les amis debrief de Lille-Lens à venir dans l’EDS. 
Qui voulez-vous noter et quelle note lui donnez vous ? 

N’oubliez pas le #EDS sinon votre note ne pourra pas passer à l’antenne !!

#EDS",2022-10-09 20:25:21+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579200294915039232,vfred14,@fred38333254 @ActuFoot_ En ayant gagné la cdf contre Nice pas au championnat après si pour toi jouer l’Europe montre que c’est une équipe du haut de tableau lille Lyon et Lens sont des équipes plus faibles que Nantes,2022-10-09 20:01:05+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579194083683160064,fred38333254,"@vfred14 @ActuFoot_ On n'a joué que des équipe de haut de tableau rennes, Lens, Lyon, Nantes a part Toulouse Ajaccio et Brest",2022-10-09 19:36:24+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579189919544922112,Mr_Mravinsky,"@PVSportFR Donc obligé de supporter les commentaires partisans des anciens Lillois consultants pour prime.
Chaque match de Lens, le consultant est un ancien de l'équipe adverse",2022-10-09 19:19:51+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579186808528642048,helinhz,"Les joueurs du RC Lens sont surnommés ""les Sang et Or"" car l'équipe joue en rouge et jaune (couleurs du sang et de l'or). #LOSCRCL",2022-10-09 19:07:29+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579182011927134208,Faboune57,"@marinetondelier Je me rappelle il y a un an en prenant le train de Paris vers le Nord, celui qui passe sur la voie ferrée qui  coupe les tribunes de Bollaert, on a eu droit aux «  corons » dans la sono du train.
Sauf que je suis supportrice de l’équipe qui jouait à Lens ce jour là 😎😅",2022-10-09 18:48:26+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579180140122501120,JournalisteAM1,"Foot - L1 - Compositions de Lille-Lens : le LOSC avec André Gomes, Lens avec l'équipe attendue #news #actu #twitter",2022-10-09 18:40:59+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579178868564713472,WYN_Sport_News,"Foot - L1 - Compositions de Lille-Lens : le LOSC avec André Gomes, Lens avec l'équipe attendue https://t.co/A0sNSSAYmq https://t.co/p3uA3NdGdb",2022-10-09 18:35:56+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579178854974861312,WYN_RC_LENS,"L1 - Compositions de Lille-Lens : le LOSC avec André Gomes, Lens avec l'équipe attendue https://t.co/OhkYH4XK1f https://t.co/66ytZJxH3Z",2022-10-09 18:35:53+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579178842958155776,WYN_LOSC,"L1 - Compositions de Lille-Lens : le LOSC avec André Gomes, Lens avec l'équipe attendue https://t.co/kjB3dyh4jQ https://t.co/eKsE8htMLw",2022-10-09 18:35:50+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579178024242937856,Declafoot1,"Foot - L1 - Compositions de Lille-Lens : le LOSC avec André Gomes, Lens avec l'équipe attendue https://t.co/ceWAdmcO4e",2022-10-09 18:32:35+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579173377176371201,PSSportsFR,"🇫🇷 AVANT-MATCH #LOSCRCL

✖︎ Lille a gagné 6 de ses 7 derniers matchs à domicile en L1 face à Lens.
✖︎ Lens n’a perdu aucun de ses 17 derniers matchs de L1.

Donc en fait les Lillois doivent juste gagner contre une équipe qui ne perd pas.",2022-10-09 18:14:07+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579172994806468608,lequipe,"Paulo Fonseca, l'entraîneur du LOSC, a choisi de faire confiance au Portugais André Gomes plutôt qu'à Rémy Cabella pour débuter le derby contre Lens. https://t.co/L5a0vuGSQA #LOSCRCL https://t.co/ZGenW4hbKs",2022-10-09 18:12:36+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579167971146366977,Lewis_590,@neycklyz T’as bien fait de préciser derby faudrait pas croire que Lens est une grande équipe,2022-10-09 17:52:38+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579166566637531137,TheWorKill,@RCLens @losclive Équipe de roi 👑 ❤️💛⚔️⚔️,2022-10-09 17:47:03+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579163671539855361,lequipedusoir,"🚨 Casting du soir

Autour de @CarineGalli :
- @jomicoud🔟
- @SaberDesfa 🎙️
- @Ludo_Obraniak 🐶
- @PBouby ⚽️
- @pierre_maturana 🗞️

Sans oublier le JT Express de @TANG_Foot et @Gio_Castaldi en direct de Lille !

RDV après le derby Lille-Lens sur @lachainelequipe #EDS",2022-10-09 17:35:33+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579151510461906944,bellaic3,"@RMCsport Tous les ans 1 équipe flambe sr la 1er partie de saison c au tour de Lorient, Lens l’an passé, c mérité !!!!",2022-10-09 16:47:13+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579123493685583875,ElProfessor_51,"@FAigron @Nabil_djellit En l’occurrence Lyon a joué de grosses équipes (Monaco, Lens, Lorient, Paris). Ce qui n’excuse en rien le niveau lamentable de l’équipe dans certains matchs.",2022-10-09 14:55:54+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579117641780060161,Jujuflo09,Allez Lorient et Lens faites un resultas comme ça ça nous réveille et si ça peut changer quelque chose dans l’approche de tudor et l’équipe lors des match.,2022-10-09 14:32:39+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579112888450842624,TomFavard,@_AuFondDuCanape meilleure équipe de L1 actuellement avec Lens vrmt,2022-10-09 14:13:45+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579108815651627008,tom_lacaille,"Le 𝐝𝐞𝐫𝐛𝐲 du Nord s’annonce bouillant ce soir ! 🔥

D’un côté le LOSC, 8ème de Ligue 1, un Jonathan David en feu 🇨🇦 (6 buts) et un public déchaîné pour ce match. 

De l’autre le RC Lens, 4ème à 2pts de la 2ème place ! Une équipe qui suit sa lancée de 2021/2022.

#LOSCRCL https://t.co/3kuxHMSDwI",2022-10-09 13:57:34+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579094404383797248,jul13009,"@toto_omc13 @IIZUNNO @InfosOM_ On en reparle samedi apres lens quand tu auras fait un 4 a la suite ??? Tu comprendras que l'equipe a pas de plan de jeu a part clauss et tavares... Veretout est nul, Payet Gerson absent car aime pas le coach...et Dieng est 1 paria qui passe derriere Suarez lol.",2022-10-09 13:00:18+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579068833520058369,FETTETO,@Kentinhooo Franck haies avait la réserve de Lens avant de prendre l’équipe 1 après le licenciement de l’entraîneur principal,2022-10-09 11:18:42+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579052994456604675,Brabra013,"@karimattab1 @OM_Officiel @maritimamedias Lyon risque de repartir en fanfare avc l'arrivée de L. Blanc, Lens lâche rien renne est en forme j'espère que c pas le début des problèmes mais je croit en cet équipe on va bien repartir des mardi en LDC",2022-10-09 10:15:45+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579049195012763648,BabaCool007,"@regislebris @nosotrosxp @FCLorient Bravo Monsieur @regislebris ! C'est un vrai plaisir de voir jouer votre équipe au même titre que le RC Lens, le Werder en Allemagne ou l'union Saint Gilloise en Belgique !",2022-10-09 10:00:40+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579042759549546497,HyestTristan,"Lf 15 nº 66 Championnats
#MonProno
#ParionsSport 
#LotoFoot 
Il faut prendre des risques meme si sur le papier il y a des favoris.
Je tente le Nul Lille Lens et un résultat de Nantes qui est capable du Nul face à une équipe de Rennes que je trouve fatigué. https://t.co/tw0yvTMRsx",2022-10-09 09:35:05+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
